timestamp,symbol,expiry,strike,call_vega,put_vega,total_vega,call_oi,put_oi,change_call_oi,change_put_oi,oi_diff,change_oi_diff
2025-11-11 15:13:15,NIFTY,11-Nov-2025,25700,4.236634,5.091222,9.327857,-4.367268,-5.191859,0.015528,0.008778,0.246176,-0.626392,2.36,1051678,1,718217,333461,-50255,-112760,-384756,-62505,-1.058568,-0.258144,-1.316711
2025-11-11 15:14:15,NIFTY,11-Nov-2025,25700,2.919133,5.128565,8.047698,-1.546111,-2.909261,0.026047,0.012444,0.135003,-0.617682,1.45,1051678,1,718217,333461,0,0,-384756,0,-1.317501,0.037343,-1.280159
2025-11-11 15:15:15,NIFTY,11-Nov-2025,25700,3.690097,5.24793,8.938027,-1.989346,-3.499091,0.03519,0.012145,0.193527,-0.582901,1.485,1051678,1,718217,333461,0,0,-384756,0,0.770964,0.119365,0.890329
2025-11-11 15:16:15,NIFTY,11-Nov-2025,25700,1.590948,4.903138,6.494087,-0.775765,-2.432329,0.0142,0.011901,0.059504,-0.663989,1.45,937453,1,643378,294075,-74839,-39386,-349303,35453,-2.099149,-0.344792,-2.44394
2025-11-11 15:17:15,NIFTY,11-Nov-2025,25700,1.590948,4.903138,6.494087,-0.775765,-2.432329,0.0142,0.011901,0.059504,-0.663989,1.45,937453,1,643378,294075,0,0,-349303,0,0.0,0.0,0.0
2025-11-11 15:18:15,NIFTY,11-Nov-2025,25700,5.365472,5.365565,10.731037,-3.920038,-4.031921,0.051141,0.012411,0.497621,-0.500342,1.485,924017,1,622101,301916,-21277,7841,-320185,29118,3.774524,0.462427,4.23695
2025-11-11 15:19:15,NIFTY,11-Nov-2025,25700,5.365472,5.365565,10.731037,-3.920038,-4.031921,0.051141,0.012411,0.497621,-0.500342,1.485,924017,1,622101,301916,0,0,-320185,0,0.0,0.0,0.0
2025-11-11 15:20:15,NIFTY,11-Nov-2025,25700,5.365472,5.365565,10.731037,-3.920038,-4.031921,0.051141,0.012411,0.497621,-0.500342,1.485,924017,1,622101,301916,0,0,-320185,0,0.0,0.0,0.0
2025-11-11 15:21:15,NIFTY,11-Nov-2025,25700,5.365146,5.365541,10.730687,-3.907793,-4.028944,0.051138,0.012411,0.495064,-0.500963,1.485,924017,1,622101,301916,0,0,-320185,0,-0.000326,-2.4e-05,-0.00035
2025-11-11 15:22:15,NIFTY,11-Nov-2025,25700,5.351749,5.364495,10.716243,-3.898899,-3.701514,0.047721,0.013008,0.471493,-0.507538,1.45,924017,1,622101,301916,0,0,-320185,0,-0.013397,-0.001046,-0.014444
2025-11-11 15:23:15,NIFTY,11-Nov-2025,25700,4.919297,5.338524,10.257821,-4.570273,-4.193892,0.046876,0.012345,0.661679,-0.459459,1.485,902525,1,609735,292790,-12366,-9126,-316945,3240,-0.432452,-0.025971,-0.458422
2025-11-11 15:24:15,NIFTY,11-Nov-2025,25700,0.0,5.225293,5.225293,0.0,-2.942265,0.0,0.01544,0.0,-0.408593,0.935,850407,1,578118,272289,-31617,-20501,-305829,11116,-4.919297,-0.113231,-5.032528
2025-11-11 15:25:15,NIFTY,11-Nov-2025,25700,0.0,5.225293,5.225293,0.0,-2.942265,0.0,0.01544,0.0,-0.408593,0.935,850407,1,578118,272289,0,0,-305829,0,0.0,0.0,0.0
2025-11-11 15:26:15,NIFTY,11-Nov-2025,25700,0.0,5.225293,5.225293,0.0,-2.942265,0.0,0.01544,0.0,-0.408593,0.935,850407,1,578118,272289,0,0,-305829,0,0.0,0.0,0.0
2025-11-11 15:27:15,NIFTY,11-Nov-2025,25700,0.0,5.091873,5.091873,0.0,-2.987883,0.0,0.015043,0.0,-0.37275,0.935,850407,1,578118,272289,0,0,-305829,0,0.0,-0.13342,-0.13342
2025-11-11 15:28:15,NIFTY,11-Nov-2025,25700,0.0,4.632143,4.632143,0.0,-2.934747,0.0,0.013679,0.0,-0.293507,0.935,784653,1,529904,254749,-48214,-17540,-275155,30674,0.0,-0.45973,-0.45973
2025-11-11 15:29:15,NIFTY,11-Nov-2025,25700,0.0,4.637126,4.637126,0.0,-2.936153,0.0,0.013694,0.0,-0.294191,0.935,784653,1,529904,254749,0,0,-275155,0,0.0,0.004983,0.004983
2025-11-11 15:30:16,NIFTY,11-Nov-2025,25700,0.0,4.868716,4.868716,0.0,-2.985745,0.0,0.014381,0.0,-0.329307,0.935,709076,1,494990,214086,-34914,-40663,-280904,-5749,0.0,0.23159,0.23159
2025-11-11 15:31:15,NIFTY,11-Nov-2025,25700,0.0,4.868716,4.868716,0.0,-2.985745,0.0,0.014381,0.0,-0.329307,0.935,709076,1,494990,214086,0,0,-280904,0,0.0,0.0,0.0
2025-11-11 15:32:15,NIFTY,11-Nov-2025,25700,0.0,4.868716,4.868716,0.0,-2.985745,0.0,0.014381,0.0,-0.329307,0.935,709076,1,494990,214086,0,0,-280904,0,0.0,0.0,0.0
2025-11-11 15:33:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,-81608,-40819,-240115,40789,0.0,0.05771,0.05771
2025-11-11 15:34:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:35:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:36:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:37:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:38:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:39:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:40:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:41:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:42:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:43:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:44:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:45:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:46:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:47:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:49:02,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:50:02,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:51:02,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:51:35,NIFTY,11-Nov-2025,25700,0.0,4.912,4.912,413382,173267,0,0,-240115,0
2025-11-11 15:52:02,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:52:36,NIFTY,11-Nov-2025,25700,0.0,4.912,4.912,413382,173267,0,0,-240115,0
2025-11-11 15:53:36,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:53:36,NIFTY,11-Nov-2025,25700,0.0,4.912,4.912,413382,173267,0,0,-240115,0
2025-11-11 15:54:54,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:55:54,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:56:54,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:57:00,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:58:20,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 15:59:20,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:00:20,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:01:41,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:02:41,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:03:41,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:04:41,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:05:41,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:06:41,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:07:41,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:08:42,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:09:43,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:10:44,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:11:45,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:12:46,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:43:55,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:54:35,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:55:36,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:56:41,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:57:43,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 16:58:42,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:07:11,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:08:12,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:09:13,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:10:13,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:11:13,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:12:13,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:13:13,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:14:13,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:15:14,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:16:15,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:17:16,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:18:17,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 17:19:18,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 18:25:55,NIFTY,11-Nov-2025,25700,0.0,4.926426,4.926426,0.0,-2.967323,0.0,0.01463,0.0,-0.339353,0.93,586649,1,413382,173267,0,0,-240115,0,0.0,0.0,0.0
2025-11-11 19:28:37,NIFTY,11-Nov-2025,25700,0.0,5.365181,5.365181,0.0,-2.697965,0.0,0.015611,0.0,-0.504449,0.95,578994,1,408380,170614,0,0,-237766,0,0.0,0.0,0.0
2025-11-11 19:29:15,NIFTY,11-Nov-2025,25700,0.0,5.365181,5.365181,0.0,-2.697965,0.0,0.015611,0.0,-0.504449,0.95,578994,1,408380,170614,0,0,-237766,0,0.0,0.0,0.0
2025-11-11 19:29:29,NIFTY,11-Nov-2025,25700,0.0,5.365181,5.365181,0.0,-2.697965,0.0,0.015611,0.0,-0.504449,0.95,578994,1,408380,170614,0,0,-237766,0,0.0,0.0,0.0
2025-11-11 19:29:39,NIFTY,11-Nov-2025,25700,0.0,5.365181,5.365181,0.0,-2.697965,0.0,0.015611,0.0,-0.504449,0.95,578994,1,408380,170614,0,0,-237766,0,0.0,0.0,0.0
2025-11-11 19:30:39,NIFTY,11-Nov-2025,25700,0.0,5.365181,5.365181,0.0,-2.697965,0.0,0.015611,0.0,-0.504449,0.95,578994,1,408380,170614,0,0,-237766,0,0.0,0.0,0.0
2025-11-12 00:19:28,NIFTY,18-Nov-2025,25700,11.976887,11.969805,23.946692,-16.831315,-9.678658,0.001104,0.001326,0.523471,-0.472822,10.99,89877,1,46929,42948,0,0,-3981,0,0.0,0.0,0.0
2025-11-12 00:20:30,NIFTY,18-Nov-2025,25700,11.976887,11.969805,23.946692,-16.831315,-9.678658,0.001104,0.001326,0.523471,-0.472822,10.99,89877,1,46929,42948,0,0,-3981,0,0.0,0.0,0.0
2025-11-12 00:21:29,NIFTY,18-Nov-2025,25700,11.976887,11.969805,23.946692,-16.831315,-9.678658,0.001104,0.001326,0.523471,-0.472822,10.99,89877,1,46929,42948,0,0,-3981,0,0.0,0.0,0.0
2025-11-12 09:13:59,NIFTY,18-Nov-2025,25700,11.976887,11.969805,23.946692,-16.831315,-9.678658,0.001104,0.001326,0.523471,-0.472822,10.99,89877,1,46929,42948,0,0,-3981,0,0.0,0.0,0.0
2025-11-12 09:15:04,NIFTY,18-Nov-2025,25700,11.976887,11.969805,23.946692,-16.831315,-9.678658,0.001104,0.001326,0.523471,-0.472822,10.99,89877,1,46929,42948,0,0,-3981,0,0.0,0.0,0.0
2025-11-12 09:16:04,NIFTY,18-Nov-2025,25700,11.976887,11.969805,23.946692,-16.831315,-9.678658,0.001104,0.001326,0.523471,-0.472822,10.99,89877,1,46929,42948,0,0,-3981,0,0.0,0.0,0.0
2025-11-12 09:17:03,NIFTY,18-Nov-2025,25700,0.0,11.969805,11.969805,0.0,-9.678658,0.0,0.001326,0.0,-0.472822,4.99,42948,1,0,42948,-46929,0,42948,46929,-11.976887,0.0,-11.976887
2025-11-12 09:18:03,NIFTY,18-Nov-2025,25800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,64514,1,45068,19446,0,0,-25622,0,0.0,0.0,0.0
2025-11-12 09:19:03,NIFTY,18-Nov-2025,25800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,94673,1,50548,44125,5480,24679,-6423,19199,0.0,0.0,0.0
2025-11-12 09:20:04,NIFTY,18-Nov-2025,25800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,94673,1,50548,44125,0,0,-6423,0,0.0,0.0,0.0
2025-11-12 09:21:03,NIFTY,18-Nov-2025,25800,11.985658,11.962375,23.948033,-16.891394,-9.896253,0.001098,0.001299,0.541878,-0.451344,11.025,94673,1,50548,44125,0,0,-6423,0,11.985658,11.962375,23.948033
2025-11-12 09:22:03,NIFTY,18-Nov-2025,25800,12.003912,11.982047,23.985959,-17.274127,-9.526296,0.001071,0.001342,0.534651,-0.457841,11.04,94673,1,50548,44125,0,0,-6423,0,0.018254,0.019672,0.037926
2025-11-12 09:23:03,NIFTY,18-Nov-2025,25800,11.998132,11.978771,23.976903,-16.955128,-9.804002,0.001094,0.00131,0.537051,-0.456602,11.02,94673,1,50548,44125,0,0,-6423,0,-0.00578,-0.003276,-0.009056
2025-11-12 09:24:04,NIFTY,18-Nov-2025,25800,11.945956,11.88606,23.832016,-17.499997,-9.623797,0.001049,0.001321,0.554423,-0.432645,11.155,142170,1,64559,77611,14011,33486,13052,19475,-0.052176,-0.092711,-0.144887
2025-11-12 09:25:03,NIFTY,18-Nov-2025,25800,11.945956,11.88606,23.832016,-17.499997,-9.623797,0.001049,0.001321,0.554423,-0.432645,11.155,142170,1,64559,77611,0,0,13052,0,0.0,0.0,0.0
2025-11-12 09:26:03,NIFTY,18-Nov-2025,25850,12.058709,12.058258,24.116967,-17.098261,-9.340163,0.001082,0.001359,0.507924,-0.491358,10.95,75158,1,42231,32927,0,0,-9304,0,0.0,0.0,0.0
2025-11-12 09:27:04,NIFTY,18-Nov-2025,25800,11.944068,11.900576,23.844644,-17.26119,-10.111141,0.001066,0.00127,0.554839,-0.435571,11.26,161209,1,70539,90670,5980,13059,20131,7079,0.0,0.0,0.0
2025-11-12 09:28:05,NIFTY,18-Nov-2025,25850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,75158,1,42231,32927,0,0,-9304,0,0.0,0.0,0.0
2025-11-12 09:29:06,NIFTY,18-Nov-2025,25850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,79547,1,42534,37013,303,4086,-5521,3783,0.0,0.0,0.0
2025-11-12 09:30:07,NIFTY,18-Nov-2025,25800,11.979457,11.932474,23.911931,-18.020478,-9.583013,0.001017,0.001331,0.5445,-0.443277,11.36,175851,1,71717,104134,1178,13464,32417,12286,0.0,0.0,0.0
2025-11-12 09:31:08,NIFTY,18-Nov-2025,25800,11.980049,11.933526,23.913576,-18.020272,-9.582776,0.001017,0.001331,0.544297,-0.443543,11.36,175851,1,71717,104134,0,0,32417,0,0.000592,0.001052,0.001645
2025-11-12 09:32:09,NIFTY,18-Nov-2025,25800,12.026139,12.017355,24.043494,-17.635688,-9.450148,0.001046,0.001351,0.52168,-0.473503,11.19,194508,1,77975,116533,6258,12399,38558,6141,0.04609,0.083829,0.129918
2025-11-12 09:33:10,NIFTY,18-Nov-2025,25800,12.025047,12.015397,24.040444,-17.638549,-9.453714,0.001045,0.001351,0.522569,-0.472355,11.19,194508,1,77975,116533,0,0,38558,0,-0.001092,-0.001958,-0.00305
2025-11-12 09:34:11,NIFTY,18-Nov-2025,25800,12.026139,12.017355,24.043494,-17.635688,-9.450148,0.001046,0.001351,0.52168,-0.473503,11.19,194508,1,77975,116533,0,0,38558,0,0.001092,0.001958,0.00305
2025-11-12 09:35:12,NIFTY,18-Nov-2025,25800,12.021627,12.011124,24.032751,-17.514005,-9.712872,0.001054,0.001322,0.525035,-0.469932,11.24,208957,1,82839,126118,4864,9585,43279,4721,-0.004512,-0.006231,-0.010743
2025-11-12 09:36:13,NIFTY,18-Nov-2025,25800,12.010973,11.99217,24.003143,-17.770925,-9.758221,0.001036,0.001316,0.531422,-0.461484,11.35,208957,1,82839,126118,0,0,43279,0,-0.010654,-0.018954,-0.029608
2025-11-12 09:37:14,NIFTY,18-Nov-2025,25800,12.010973,11.99217,24.003143,-17.770925,-9.758221,0.001036,0.001316,0.531422,-0.461484,11.35,208957,1,82839,126118,0,0,43279,0,0.0,0.0,0.0
2025-11-12 09:38:15,NIFTY,18-Nov-2025,25800,12.010973,11.99217,24.003143,-17.770925,-9.758221,0.001036,0.001316,0.531422,-0.461484,11.35,208957,1,82839,126118,0,0,43279,0,0.0,0.0,0.0
2025-11-12 09:39:16,NIFTY,18-Nov-2025,25800,12.029951,12.025664,24.055615,-17.262434,-9.743465,0.001072,0.001317,0.517942,-0.479139,11.17,217459,1,93063,124396,10224,-1722,31333,-11946,0.018978,0.033494,0.052472
2025-11-12 09:40:17,NIFTY,18-Nov-2025,25800,12.035001,12.033943,24.068945,-17.626221,-9.41708,0.001045,0.001351,0.509793,-0.488869,11.215,230421,1,95151,135270,2088,10874,40119,8786,0.00505,0.008279,0.01333
2025-11-12 09:41:18,NIFTY,18-Nov-2025,25800,12.034857,12.033621,24.068478,-17.640276,-9.407687,0.001044,0.001353,0.51026,-0.488254,11.215,230421,1,95151,135270,0,0,40119,0,-0.000144,-0.000322,-0.000467
2025-11-12 09:42:19,NIFTY,18-Nov-2025,25800,12.034857,12.033621,24.068478,-17.640276,-9.407687,0.001044,0.001353,0.51026,-0.488254,11.215,230421,1,95151,135270,0,0,40119,0,0.0,0.0,0.0
2025-11-12 09:43:20,NIFTY,18-Nov-2025,25800,12.032204,12.03001,24.062214,-16.903147,-9.896895,0.001098,0.0013,0.515053,-0.48313,11.095,231755,1,98649,133106,3498,-2164,34457,-5662,-0.002653,-0.003611,-0.006264
2025-11-12 09:44:21,NIFTY,18-Nov-2025,25850,12.044145,12.033088,24.077233,-16.959332,-9.240241,0.001095,0.001375,0.525335,-0.469451,10.79,103309,1,56999,46310,14465,9297,-10689,-5168,0.0,0.0,0.0
2025-11-12 09:45:22,NIFTY,18-Nov-2025,25850,12.044145,12.033088,24.077233,-16.959332,-9.240241,0.001095,0.001375,0.525335,-0.469451,10.79,103309,1,56999,46310,0,0,-10689,0,0.0,0.0,0.0
2025-11-12 09:46:23,NIFTY,18-Nov-2025,25850,12.044145,12.033088,24.077233,-16.959332,-9.240241,0.001095,0.001375,0.525335,-0.469451,10.79,103309,1,56999,46310,0,0,-10689,0,0.0,0.0,0.0
